name,longitude,latitude,basin,riverbed,google,openstreetmap,wikidata,province,autonomous_community,type,crest_elevation,dam_height,report
canelles,41.9785559910001,0.612325865000059,ebro,rio noguera ribagorcana,,,https://www.wikidata.org/wiki/Q1033116,huesca,aragon,presa fabrica boveda,508.0,151.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2438
portas,42.1144376730001,-7.20922708099994,mino sil,rio camba,,,,ourense,galicia,presa fabrica boveda,886.0,141.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=129
tous,39.13201271,-0.651384200999928,jucar,rio jucar,,,,valència valencia,comunitat valenciana,presa materiales sueltos zonificada o nucleo,162.5,135.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2305
susqueda,41.979226356,2.52687350900004,cuencas internas cataluna,riu ter,,,https://www.wikidata.org/wiki/Q7131953,girona,cataluna,presa fabrica boveda,357.0,135.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2908
belesar,42.6287771620001,-7.71239387399993,mino sil,rio mino,https://www.google.com/search?kgmid=/g/1214fx9h,,https://www.wikidata.org/wiki/Q3375700,lugo,galicia,presa fabrica boveda,332.0,132.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=65
grado i,42.1511967980001,0.234452975000067,ebro,rio cinca,,,,huesca,aragon,presa fabrica gravedad (hormigon vibrado),453.0,130.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2493
escales,42.326356092,0.744016995000038,ebro,rio noguera ribagorcana,https://www.google.com/search?kgmid=/g/121bwl92,,https://www.wikidata.org/wiki/Q2843621,huesca,aragon,presa fabrica gravedad (hormigon vibrado),823.5,125.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2479
llosa cavall,42.099721345,1.58281131400003,cuencas internas cataluna,riu cardener,,,,lleida,cataluna,presa fabrica boveda,810.299999999999,122.299999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2912
itoiz,42.802482335,-1.36089896199996,ebro,rio irati,https://www.google.com/search?kgmid=/g/121qg1xt,https://www.openstreetmap.org/relation/34330854,https://www.wikidata.org/wiki/Q3380147,navarra,comunidad foral navarra,presa fabrica gravedad (hormigon vibrado),592.0,122.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2741
iznajar,37.276152972,-4.38687256899993,guadalquivir,rio  genil,,,https://www.wikidata.org/wiki/Q5369447,cordoba,andalucia,presa fabrica gravedad (hormigon vibrado),426.0,121.599999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1450
cortes ii,39.261640399,-0.918337680999969,jucar,rio jucar,https://www.google.com/search?kgmid=/g/122vx4f2,,https://www.wikidata.org/wiki/Q11681442,valència valencia,comunitat valenciana,presa fabrica arco gravedad,332.0,116.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2313
matalavilla,42.8344463670001,-6.45355737699998,mino sil,arroyo valseco,,,,leon,castilla y leon,presa fabrica boveda,961.0,115.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=56
barcena,42.577466988,-6.56029138499997,mino sil,rio sil,https://www.google.com/search?kgmid=/g/122914sy,,https://www.wikidata.org/wiki/Q5815472,leon,castilla y leon,presa fabrica gravedad (hormigon vibrado),625.0,109.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=44
arenos,40.086011408,-0.548482762999924,jucar,riu mijares,,,https://www.wikidata.org/wiki/Q3376336,castello castellon,comunitat valenciana,presa materiales sueltos zonificada o nucleo,603.0,107.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2267
camarasa,41.9079463640001,0.88683086900005,ebro,noguera pallaresa,,,,lleida,cataluna,presa fabrica gravedad (hormigon vibrado),337.17,103.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2555
eume,43.4071984460001,-8.01105708299997,galicia costa,rio eume,,,,a coruna,galicia,presa fabrica boveda,321.0,103.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3084
baells,42.121967372,1.87834263000002,cuencas internas cataluna,llobregat,,,,barcelona,cataluna,presa fabrica boveda,632.35,102.349999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2891
cenajo,38.3655522450001,-1.77603645999994,segura,rio segura,,,,murcia,region murcia,presa fabrica gravedad (hormigon vibrado),437.199999999999,102.2,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2012
oliana,42.092702178,1.29406967700004,ebro,riu segre,https://www.google.com/search?kgmid=/g/1215jgc5,,https://www.wikidata.org/wiki/Q18005390,lleida,cataluna,presa fabrica gravedad (hormigon vibrado),520.039999999999,102.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2594
santa ana,41.8825060980001,0.580849584000021,ebro,rio noguera ribagorcana,,,,huesca,aragon,presa fabrica arco gravedad,380.3,99.5999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2491
tanes,43.220949729,-5.42776056999998,cantabrico occidental,rio nalon,,,,asturias,principado asturias,presa fabrica gravedad (hormigon vibrado),495.0,95.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=149
val,41.8757919440001,-1.78697264699997,ebro,rio casa o val,,,https://www.wikidata.org/wiki/Q95570755,zaragoza,aragon,presa fabrica gravedad (hormigon compactado),629.149999999999,94.4,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2824
peares,42.4651371640001,-7.72374446699996,mino sil,rio mino,https://www.google.com/search?kgmid=/g/155svy9k,,https://www.wikidata.org/wiki/Q11986800,lugo,galicia,presa fabrica gravedad (hormigon vibrado),196.5,94.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=63
mediano,42.313617417,0.21073754300005,ebro,rio cinca,https://www.google.com/search?kgmid=/g/121bdb0g,https://www.openstreetmap.org/relation/7141904,https://www.wikidata.org/wiki/Q3215482,huesca,aragon,presa fabrica gravedad (hormigon vibrado),529.5,92.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2469
portodemouros,42.856207614,-8.19033879699998,galicia costa,rio ulla,https://www.google.com/search?kgmid=/g/122wt42q,https://www.openstreetmap.org/relation/1636984,https://www.wikidata.org/wiki/Q49691,pontevedra,galicia,presa materiales sueltos zonificada o nucleo,257.0,91.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3096
albarellos,42.3997502070001,-8.19041297799993,mino sil,rio avia,,,,ourense,galicia,presa fabrica boveda,267.0,90.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=124
bubal,42.68098159,-0.315761256999963,ebro,rio gallego,https://www.google.com/search?kgmid=/g/11bc5qdzzb,,https://www.wikidata.org/wiki/Q3377802,huesca,aragon,presa fabrica arco gravedad,1088.0,90.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2433
llauset,42.5809309520001,0.694450386000028,ebro,rio llauset,,,,huesca,aragon,presa fabrica boveda,2192.0,89.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2474
sallente,42.5003709690001,0.991459934000034,ebro,barranc lora,,,,lleida,cataluna,presa materiales sueltos pantalla asfaltica,1770.0,89.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2580
baserca,42.578713312,0.758746737000024,ebro,rio noguera ribagorcana,https://www.google.com/search?kgmid=/g/12353cj_,https://www.openstreetmap.org/relation/7189805,https://www.wikidata.org/wiki/Q11940022,lleida,cataluna,presa fabrica boveda,1437.5,86.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2439
montearagon,42.18258301,-0.361405771999955,ebro,rio flumen,https://www.google.com/search?kgmid=/g/11hfgklglc,,https://www.wikidata.org/wiki/Q91314392,huesca,aragon,presa fabrica arco gravedad,585.0,86.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2464
talarn,42.179589596,0.913197954000054,ebro,noguera pallaresa,,,,lleida,cataluna,presa fabrica gravedad (hormigon vibrado),502.05,86.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2598
chandreja,42.26297501,-7.38654057899993,mino sil,rio navea,,,https://www.wikidata.org/wiki/Q101897658,ourense,galicia,presa fabrica contrafuertes,911.5,85.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=110
prada,42.310674749,-7.04066238099995,mino sil,rio xares,,,,ourense,galicia,presa fabrica contrafuertes,847.0,85.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=123
sau,41.967837526,2.41280096100007,cuencas internas cataluna,riu ter,,,https://www.wikidata.org/wiki/Q1140094,barcelona,cataluna,presa fabrica arco gravedad,426.5,83.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2888
fuensanta,38.3912491360001,-2.20834281199996,segura,rio segura,,,https://www.wikidata.org/wiki/Q104635833,albacete,castilla   mancha,presa fabrica gravedad (hormigon vibrado),601.399999999999,82.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2004
tranquera,41.262569371,-1.79716175699997,ebro,rio piedra,https://www.google.com/search?kgmid=/g/122v8m7x,,https://www.wikidata.org/wiki/Q5830513,zaragoza,aragon,presa fabrica gravedad (hormigon vibrado),687.5,80.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2821
mansilla,42.158172941,-2.91170796899996,ebro,rio najerilla,https://www.google.com/search?kgmid=/g/120qkkhs,,https://www.wikidata.org/wiki/Q8775359,rioja,rioja,presa fabrica gravedad (hormigon vibrado),932.0,80.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2682
lanuza,42.750213783,-0.314386454999976,ebro,rio gallego,https://www.google.com/search?kgmid=/g/1229dgd0,,https://www.wikidata.org/wiki/Q3377773,huesca,aragon,presa fabrica boveda,1286.59999999999,79.5999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2509
anarbe,43.21230153,-1.87524544699994,cantabrico oriental,anarbe ibaia o enobietaku erreka,,,,gipuzkoa guipuzcoa,pais vasco,presa fabrica arco gravedad,163.5,79.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=78
loriguilla,39.6655252350001,-0.91324766799994,jucar,rio turia o guadalaviar,https://www.google.com/search?kgmid=/g/120jr2sj,,https://www.wikidata.org/wiki/Q8775356,valència valencia,comunitat valenciana,presa fabrica gravedad (hormigon vibrado),322.5,78.67,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2308
puentes iv,37.7347336080001,-1.81922575299996,segura,rio guadalentin o sangonera,,,,murcia,region murcia,presa fabrica gravedad (hormigon vibrado),474.0,78.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2037
guadalcacin ii,36.6680511050001,-5.78680409799995,guadalete y barbate,rio majaceite,,,,cadiz,andalucia,presa materiales sueltos zonificada o nucleo,110.0,78.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1375
san juan,40.373071902,-4.31198048099998,tajo,rio alberche,,,https://www.wikidata.org/wiki/Q5830564,madrid,comunidad madrid,presa fabrica gravedad (hormigon vibrado),583.0,78.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=807
escalona,39.1285075870001,-0.698314119999964,jucar,rio cazunta,https://www.google.com/search?kgmid=/g/121zv9ty,,https://www.wikidata.org/wiki/Q8775334,valència valencia,comunitat valenciana,presa fabrica arco gravedad,190.0,78.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2323
arenoso,38.0210076590001,-4.44123809399997,guadalquivir,rio  arenoso,,,https://www.wikidata.org/wiki/Q3376336,cordoba,andalucia,presa materiales sueltos zonificada o nucleo,215.0,77.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1463
respomuso,42.8156272250001,-0.297330793999947,ebro,rio aguas limpias,https://www.google.com/search?kgmid=/g/121n92_p,,https://www.wikidata.org/wiki/Q3427764,huesca,aragon,presa fabrica contrafuertes,2123.0,77.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2505
yesa,42.615335069,-1.18301587299993,ebro,rio aragon,https://www.google.com/search?kgmid=/g/122blxj7,,https://www.wikidata.org/wiki/Q1345950,navarra,comunidad foral navarra,presa fabrica gravedad (hormigon vibrado),490.0,76.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2719
vadiello,42.2412072050001,-0.278563394999935,ebro,rio guatizalema,,,,huesca,aragon,presa fabrica gravedad (hormigon vibrado),748.5,76.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2486
iruena,40.4443173830001,-6.57938884699996,duero,rio agueda,https://www.google.com/search?kgmid=/g/123608pg,,https://www.wikidata.org/wiki/Q8775343,salamanca,castilla y leon,presa fabrica arco gravedad,777.5,75.45,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=384
vadomojon,37.6389097580001,-4.22658613199997,guadalquivir,rio  guadajoz,,,,jaen,andalucia,presa materiales sueltos zonificada o nucleo,369.0,75.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1424
pajares,42.0890324270001,-2.61013101999993,ebro,rio piqueras,https://www.google.com/search?kgmid=/g/122dlpn_,,https://www.wikidata.org/wiki/Q8775368,rioja,rioja,presa materiales sueltos homogenea,1233.0,73.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2679
santa eulalia,42.3483453630001,-7.06397987999998,mino sil,rio xares,,,,ourense,galicia,presa fabrica boveda,528.0,73.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=113
rozas,42.9069858300001,-6.35038478399997,mino sil,rio sil,,,,leon,castilla y leon,presa fabrica gravedad (hormigon vibrado),961.0,71.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=50
gonzalez lacasa,42.1737805980001,-2.67275261299994,ebro,arroyo albercos,https://www.google.com/search?kgmid=/g/120_4jdm,,https://www.wikidata.org/wiki/Q5830377,rioja,rioja,presa mixta,996.5,70.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2688
cavallers,42.58555584,0.854115437000075,ebro,noguera tor,,,,lleida,cataluna,presa fabrica contrafuertes,1783.5,70.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2593
forata,39.340702734,-0.86476747599994,jucar,rio magro,https://www.google.com/search?kgmid=/g/1238s588,,https://www.wikidata.org/wiki/Q8775337,valència valencia,comunitat valenciana,presa fabrica gravedad (hormigon vibrado),389.199999999999,68.4,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2301
alarcon,39.5643548690001,-2.11225016699996,jucar,rio jucar,https://www.google.com/search?kgmid=/g/120z_bn_,,https://www.wikidata.org/wiki/Q3206248,cuenca,castilla   mancha,presa fabrica gravedad (hormigon vibrado),814.0,67.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2281
alloz,42.70627432,-1.94249903099995,ebro,rio salado,,,,navarra,comunidad foral navarra,presa fabrica boveda,469.689999999999,66.7999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2722
puentes viejas,40.9931510110001,-3.57146299099998,tajo,rio lozoya,https://www.google.com/search?kgmid=/g/1217c8ps,,https://www.wikidata.org/wiki/Q8775374,madrid,comunidad madrid,presa fabrica gravedad (hormigon vibrado),955.22,66.2199999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=808
ibai eder,43.1287549570001,-2.22691844199994,cantabrico oriental,urrestilla ibaia,,,,gipuzkoa guipuzcoa,pais vasco,presa materiales sueltos pantalla hormigon,226.75,66.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3121
cedillo,39.663782181,-7.53999733599994,tajo,rio tajo,,,https://www.wikidata.org/wiki/Q19429422,caceres,extremadura,presa fabrica arco gravedad,120.0,66.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=650
pedrera,38.032750505,-0.875543668999967,segura,arroyo grande,,,,alacant alicante,comunitat valenciana,presa materiales sueltos homogenea,110.54,65.54,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2022
barasona,42.124230776,0.311147826000024,ebro,rio esera,https://www.google.com/search?kgmid=/g/11cn63j7jr,,https://www.wikidata.org/wiki/Q24003136,huesca,aragon,presa fabrica gravedad (hormigon vibrado),448.99,65.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2434
cueva foradada,40.9872073600001,-0.692681022999977,ebro,rio martin,https://www.google.com/search?kgmid=/g/1tc_sbl8,,https://www.wikidata.org/wiki/Q85913248,teruel,aragon,presa fabrica mamposteria,581.929999999999,65.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2795
calanda,40.9154746140001,-0.211212751999938,ebro,rio guadalope,,,,teruel,aragon,presa materiales sueltos zonificada o nucleo,443.5,63.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2800
ciurana,41.2495806650001,0.913874355000075,ebro,riu siurana,https://www.google.com/search?kgmid=/g/1hb_f69pj,https://www.openstreetmap.org/relation/5581963,https://www.wikidata.org/wiki/Q3376614,tarragona,cataluna,presa fabrica gravedad (hormigon vibrado),489.139999999999,62.74,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2772
pena,42.3833827130001,-0.735549655999932,ebro,rio gallego,,,,huesca,aragon,presa fabrica mamposteria,541.0,61.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2458
santa teresa,40.666865961,-5.60128066699997,duero,rio tormes,https://www.google.com/search?kgmid=/g/120z6y1r,https://www.openstreetmap.org/relation/4473782,https://www.wikidata.org/wiki/Q5830568,salamanca,castilla y leon,presa fabrica gravedad (hormigon vibrado),887.2,60.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=370
ribarroja,41.2436146920001,0.432598110000072,ebro,rio ebro,https://www.google.com/search?kgmid=/g/121qmn_d,,https://www.wikidata.org/wiki/Q2050030,tarragona,cataluna,presa fabrica gravedad (hormigon vibrado),76.0,60.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2769
valmayor,40.535345943,-4.04728874499995,tajo,arroyo batan o rio aulencia,https://www.google.com/search?kgmid=/g/120kt8jd,,https://www.wikidata.org/wiki/Q8775397,madrid,comunidad madrid,presa materiales sueltos pantalla asfaltica,834.0,60.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=786
sant ponc,41.9629241380001,1.60560158600003,cuencas internas cataluna,riu cardener,,,,lleida,cataluna,presa fabrica gravedad (hormigon vibrado),531.5,59.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2911
bornos,36.7905754980001,-5.76131138199997,guadalete y barbate,rio guadalete,,,https://www.wikidata.org/wiki/Q5369434,cadiz,andalucia,presa fabrica gravedad (hormigon vibrado),108.5,59.1,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1385
vilasouto,42.660979092,-7.42345703199993,mino sil,rio mao,,,,lugo,galicia,presa fabrica gravedad (hormigon vibrado),476.0,59.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=64
ulldecona,40.670915209,0.233962578000046,jucar,riu senia,,,https://www.wikidata.org/wiki/Q202052,castello castellon,comunitat valenciana,presa fabrica gravedad (hormigon vibrado),479.029999999999,58.6599999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2266
picadas,40.3333175330001,-4.24917123099993,tajo,rio alberche,https://www.google.com/search?kgmid=/g/121vl666,,https://www.wikidata.org/wiki/Q5830546,madrid,comunidad madrid,presa fabrica gravedad (hormigon vibrado),519.5,58.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=840
sichar,40.0100628180001,-0.231145701999935,jucar,riu mijares,,,,castello castellon,comunitat valenciana,presa fabrica gravedad (hormigon vibrado),167.5,58.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2258
crevillente,38.2573070890001,-0.791022540999961,segura,barranco bosch,,,,alacant alicante,comunitat valenciana,presa materiales sueltos zonificada o nucleo,147.5,58.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2018
valdeobispo,40.099036471,-6.25053019799998,tajo,rio alagon,,,,caceres,extremadura,presa fabrica gravedad (hormigon vibrado),312.0,57.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=555
san anton,43.277117956,-1.77374675199997,cantabrico oriental,rio endara,,,,navarra,comunidad foral navarra,presa materiales sueltos pantalla hormigon,247.0,56.7999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=84
rivera gata,40.134844602,-6.63285012399996,tajo,rivera gata,,,,caceres,extremadura,presa materiales sueltos zonificada o nucleo,345.5,56.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=546
maria cristina,40.0282904270001,-0.163969956999949,jucar,rambla viuda,https://www.google.com/search?kgmid=/g/120j37yv,,https://www.wikidata.org/wiki/Q5830527,castello castellon,comunitat valenciana,presa fabrica mamposteria,138.219999999999,56.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2261
puente nuevo,38.08606718,-4.92546965099996,guadalquivir,rio  guadiato,,,https://www.wikidata.org/wiki/Q92358754,cordoba,andalucia,presa fabrica gravedad (hormigon vibrado),447.0,56.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1426
