id,scope,name,capacity,electric_flag,longitude,latitude,basin,riverbed,google,openstreetmap,wikidata,province,autonomous_community,type,crest_elevation,dam_height,report
724,tajo,cazalegas,11.0,0,40.01298709,-4.70624804799996,tajo,rio alberche,https://www.google.com/search?kgmid=/g/11dfr4j268,,https://www.wikidata.org/wiki/Q30278314,toledo,castilla   mancha,presa materiales sueltos pantalla hormigon,412.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=902
725,tajo,castrejon,44.0,1,39.833565075,-4.29494820899993,tajo,rio tajo,,https://www.openstreetmap.org/relation/5824854,https://www.wikidata.org/wiki/Q19428713,toledo,castilla   mancha,presa materiales sueltos homogenea,607.6,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=888
727,tajo,cedillo,260.0,1,39.663782181,-7.53999733599994,tajo,rio tajo,,,https://www.wikidata.org/wiki/Q19429422,caceres,extremadura,presa fabrica arco gravedad,120.0,66.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=650
729,tajo,riosequillo,50.0,0,40.9846013600001,-3.64825393599995,tajo,rio lozoya,https://www.google.com/search?kgmid=/g/12221s57,,https://www.wikidata.org/wiki/Q2834413,madrid,comunidad madrid,presa fabrica gravedad (hormigon vibrado),955.22,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=782
730,tajo,portaje,23.0,0,,,,,,,,caceres,extremadura,,,,
731,tajo,torcon,7.0,0,39.6252768730001,-4.38550029999993,tajo,arroyo torcon,,,,toledo,castilla   mancha,presa fabrica gravedad (hormigon vibrado),607.6,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=882
733,jucar,algar,6.0,0,39.787914266,-0.37682482699995,jucar,riu palancia,,,,valencia,comunitat valenciana,presa mixta,217.0,49.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2307
734,jucar,amadorio,16.0,0,38.5337220420001,-0.264786822999952,jucar,riu amadorio,,,,alicante,comunitat valenciana,presa fabrica gravedad (hormigon vibrado),320.649999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2183
735,jucar,bellus,69.0,0,38.939709044,-0.477464632999954,jucar,rio albaida,https://www.google.com/search?kgmid=/g/121rjw4w,,https://www.wikidata.org/wiki/Q5670515,valencia,comunitat valenciana,presa fabrica gravedad (hormigon vibrado),159.0,43.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2324
739,ebro,laverne,38.0,0,42.088537789,-1.09092152399995,ebro,vertiente por margen derecha barranco calcina,,,,zaragoza,aragon,presa materiales sueltos zonificada o nucleo,403.0,17.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2843
741,ebro,pena,19.0,0,42.3833827130001,-0.735549655999932,ebro,rio gallego,,,,huesca,aragon,presa fabrica mamposteria,541.0,61.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2458
743,ebro,santa maria belsue,14.0,0,42.30237966,-0.347295588999941,ebro,rio flumen,,,,huesca,aragon,presa fabrica mamposteria,896.399999999999,52.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2504
744,galicia costa,vilagudin,18.0,0,43.0945645850001,-8.49268471099998,galicia costa,rio paradela,,,,la coruna,galicia,presa materiales sueltos pantalla hormigon,284.5,33.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3090
